"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","50535","DNS","311","","","Standard query response 0xeed3 A i.ytimg.com A 172.217.172.22 A 142.250.78.22 A 172.217.28.118 A 142.250.78.54 A 142.251.132.86 A 142.250.78.118 A 142.251.135.182 A 142.251.132.150 A 142.250.78.182 A 142.250.78.150 A 142.251.132.118 A 142.250.218.150 A 142.250.218.118 A 142.250.78.86 A 172.217.30.214"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","76","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","75","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","73","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","73","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","75","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","73","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","73","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","76","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","76","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","75","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","200.63.212.110","192.168.1.37","53","50535","DNS","327","","","Standard query response 0xeed3 A i.ytimg.com A 142.251.132.150 A 172.217.28.118 A 142.251.132.86 A 142.250.218.150 A 142.250.218.118 A 142.251.132.118 A 142.250.78.54 A 142.250.78.182 A 142.250.78.22 A 172.217.173.214 A 142.250.78.150 A 142.250.78.86 A 172.217.173.54 A 142.250.78.118 A 142.251.135.182 A 172.217.172.22"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","742","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","81","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","74","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","255.255.255.255","1046","1046","UDP","67","","","1046  >  1046 Len=25"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","75","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","73","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","1286","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","142.250.78.110","62608","443","QUIC","76","","","Protected Payload (KP0), DCID=fa405722bc745871"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","54308","53","DNS","71","","","Standard query 0xf32b A i.ytimg.com"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","52445","53","DNS","71","","","Standard query 0x9f65 HTTPS i.ytimg.com"
"2024-07-02 14:22:09","AzureWaveTec_50:42:9f","Broadcast","","","ARP","42","","","Who has 192.168.1.101? Tell 192.168.1.37"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","66","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","142.250.78.110","192.168.1.37","443","62608","QUIC","68","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","55474","53","DNS","80","","","Standard query 0xa9f7 A fonts.googleapis.com"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","51420","53","DNS","96","","","Standard query 0x135c A rr2---sn-n5uoxu-aums.googlevideo.com"
"2024-07-02 14:22:09","192.168.1.37","200.63.212.110","55474","53","DNS","80","","","Standard query 0xa9f7 A fonts.googleapis.com"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","55474","DNS","96","","","Standard query response 0xa9f7 A fonts.googleapis.com A 142.250.218.106"
"2024-07-02 14:22:09","192.168.1.37","200.63.212.110","51420","53","DNS","96","","","Standard query 0x135c A rr2---sn-n5uoxu-aums.googlevideo.com"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","54308","DNS","311","","","Standard query response 0xf32b A i.ytimg.com A 172.217.28.118 A 142.250.218.150 A 142.251.132.86 A 142.250.78.118 A 142.251.135.182 A 142.250.78.54 A 142.251.132.118 A 142.250.78.150 A 172.217.172.22 A 142.250.218.118 A 142.250.78.22 A 142.250.78.182 A 142.251.132.150 A 172.217.30.214 A 142.250.78.86"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","51420","DNS","160","","","Standard query response 0x135c A rr2---sn-n5uoxu-aums.googlevideo.com CNAME rr2.sn-n5uoxu-aums.googlevideo.com A 186.68.101.13"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","52445","DNS","131","","","Standard query response 0x9f65 HTTPS i.ytimg.com SOA ns1.google.com"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","1292","","","Initial, DCID=9b79a564e00ea9c1, PKN: 1, CRYPTO"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","1292","","","Initial, DCID=9b79a564e00ea9c1, PKN: 2, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","62366","53","DNS","96","","","Standard query 0xc707 A rr2---sn-n5uoxu-aums.googlevideo.com"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","63279","53","DNS","96","","","Standard query 0x8532 HTTPS rr2---sn-n5uoxu-aums.googlevideo.com"
"2024-07-02 14:22:09","200.63.212.110","192.168.1.37","53","51420","DNS","160","","","Standard query response 0x135c A rr2---sn-n5uoxu-aums.googlevideo.com CNAME rr2.sn-n5uoxu-aums.googlevideo.com A 186.68.101.13"
"2024-07-02 14:22:09","200.63.212.110","192.168.1.37","53","55474","DNS","96","","","Standard query response 0xa9f7 A fonts.googleapis.com A 142.250.78.170"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Initial, SCID=fb79a564e00ea9c1, PKN: 1, ACK, PADDING"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Initial, SCID=fb79a564e00ea9c1, PKN: 2, CRYPTO, PADDING"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Initial, SCID=fb79a564e00ea9c1, PKN: 3, CRYPTO, PADDING"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","62366","DNS","160","","","Standard query response 0xc707 A rr2---sn-n5uoxu-aums.googlevideo.com CNAME rr2.sn-n5uoxu-aums.googlevideo.com A 186.68.101.13"
"2024-07-02 14:22:09","200.25.144.1","192.168.1.37","53","63279","DNS","166","","","Standard query response 0x8532 HTTPS rr2---sn-n5uoxu-aums.googlevideo.com CNAME rr2.sn-n5uoxu-aums.googlevideo.com HTTPS"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","1292","","","Initial, DCID=fb79a564e00ea9c1, PKN: 3, ACK, PADDING"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","1292","","","Initial, DCID=b29d75b5abc455bc, PKN: 1, CRYPTO"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","1292","","","Initial, DCID=b29d75b5abc455bc, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","62856","443","TCP","66","","","62856  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62857","443","TCP","66","","","62857  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62858","443","TCP","66","","","62858  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","1292","","","Initial, DCID=b29d75b5abc455bc, PKN: 4, CRYPTO"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1292","","","Initial, SCID=f29d75b5abc455bc, PKN: 1, ACK, PADDING"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1292","","","Handshake, SCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1292","","","Handshake, SCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1292","","","Handshake, SCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1169","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TCP","66","","","443  >  62858 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=256"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62857","TCP","66","","","443  >  62857 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=256"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62858","443","TCP","54","","","62858  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62857","443","TCP","54","","","62857  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","62856","TCP","66","","","443  >  62856 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","62856","443","TCP","54","","","62856  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","81","","","Handshake, DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","81","","","Handshake, DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62858","443","TCP","1514","","","62858  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62858","443","TLSv1.3","436","","","Client Hello (SNI=rr2---sn-n5uoxu-aums.googlevideo.com)"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","79","","","Handshake, DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","62856","443","TCP","1466","","","62856  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","62856","443","TLSv1.3","459","","","Client Hello (SNI=i.ytimg.com)"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62857","443","TCP","1514","","","62857  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62857","443","TLSv1.3","404","","","Client Hello (SNI=rr2---sn-n5uoxu-aums.googlevideo.com)"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","125","","","Handshake, DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","109","","","Protected Payload (KP0), DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","524","","","Protected Payload (KP0), DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","52707","443","QUIC","125","","","Protected Payload (KP0), DCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Handshake, SCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Handshake, SCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Handshake, SCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","552","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","81","","","Handshake, DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","82","","","Handshake, DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","125","","","Handshake, DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","114","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","565","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","132","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","200.25.144.1","58215","53","DNS","77","","","Standard query 0x8615 A fonts.gstatic.com"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","62856","TCP","54","","","443  >  62856 [ACK] Seq=1 Ack=1818 Win=71424 Len=0"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","62856","TCP","54","","","443  >  62856 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","1292","","","Handshake, SCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","152","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","204","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","656","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","978","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","69","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","172.217.28.118","192.168.1.37","443","61219","QUIC","185","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","78","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","75","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","75","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","77","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","1292","","","Handshake, SCID=f29d75b5abc455bc"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TCP","54","","","443  >  62858 [ACK] Seq=1 Ack=1843 Win=69376 Len=0"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","572","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","158","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","172.217.28.118","61219","443","QUIC","79","","","Protected Payload (KP0), DCID=fb79a564e00ea9c1"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TLSv1.3","1514","","","Server Hello, Change Cipher Spec"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TCP","1514","","","443  >  62858 [ACK] Seq=1461 Ack=1843 Win=69376 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TCP","1514","","","443  >  62858 [ACK] Seq=2921 Ack=1843 Win=69376 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62858","TLSv1.3","190","","","Application Data"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62857","TCP","54","","","443  >  62857 [ACK] Seq=1 Ack=1811 Win=69376 Len=0"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","52707","QUIC","69","","","Protected Payload (KP0)"
"2024-07-02 14:22:09","192.168.1.37","186.68.101.13","62858","443","TCP","54","","","62858  >  443 [ACK] Seq=1843 Ack=4517 Win=65536 Len=0"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62857","TLSv1.3","1514","","","Server Hello, Change Cipher Spec"
"2024-07-02 14:22:09","186.68.101.13","192.168.1.37","443","62857","TCP","1514","","","443  >  62857 [ACK] Seq=1461 Ack=1811 Win=69376 Len=1460 [TCP segment of a reassembled PDU]"
