"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-06-24 16:30:08","13.107.6.158","192.168.1.41","443","60676","TLSv1.3","585","","","Application Data"
"2024-06-24 16:30:08","13.107.6.158","192.168.1.41","443","60676","TLSv1.3","87","","","Application Data"
"2024-06-24 16:30:08","192.168.1.43","239.255.255.250","50962","1900","SSDP","217","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:08","13.107.6.158","192.168.1.41","443","60676","TLSv1.3","117","","","Application Data, Application Data"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","444","","","Application Data"
"2024-06-24 16:30:08","192.168.1.41","13.107.6.158","60676","443","TCP","54","","","60676  >  443 [ACK] Seq=6660 Ack=9050 Win=262144 Len=0"
"2024-06-24 16:30:08","192.168.1.41","13.107.6.158","60676","443","TCP","54","","","60676  >  443 [ACK] Seq=6660 Ack=9113 Win=261888 Len=0"
"2024-06-24 16:30:08","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","1514","","","60651  >  443 [ACK] Seq=4906 Ack=23628 Win=253 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","615","","","Application Data"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=23628 Ack=6366 Win=588 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=23628 Ack=6927 Win=610 Len=0"
"2024-06-24 16:30:08","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:08","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","444","","","Application Data"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=6927 Ack=24018 Win=252 Len=0"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","1514","","","60651  >  443 [ACK] Seq=6927 Ack=24018 Win=252 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","231","","","Application Data"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=24018 Ack=8387 Win=633 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=24018 Ack=8564 Win=656 Len=0"
"2024-06-24 16:30:08","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","1514","","","443  >  60651 [ACK] Seq=24018 Ack=8564 Win=656 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","380","","","Application Data"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=8564 Ack=25804 Win=256 Len=0"
"2024-06-24 16:30:08","192.168.1.41","8.8.8.8","60678","443","TCP","66","","","60678  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","1514","","","60651  >  443 [ACK] Seq=8564 Ack=25804 Win=256 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","231","","","Application Data"
"2024-06-24 16:30:08","8.8.8.8","192.168.1.41","443","60678","TCP","66","","","443  >  60678 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-24 16:30:08","192.168.1.41","8.8.8.8","60678","443","TCP","54","","","60678  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"2024-06-24 16:30:08","192.168.1.41","8.8.8.8","60678","443","TCP","1514","","","60678  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","8.8.8.8","60678","443","TLSv1.3","346","","","Client Hello (SNI=dns.google)"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=25804 Ack=10024 Win=679 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=25804 Ack=10201 Win=702 Len=0"
"2024-06-24 16:30:08","8.8.8.8","192.168.1.41","443","60678","TCP","54","","","443  >  60678 [ACK] Seq=1 Ack=1461 Win=17536 Len=0"
"2024-06-24 16:30:08","8.8.8.8","192.168.1.41","443","60678","TCP","54","","","443  >  60678 [ACK] Seq=1 Ack=1753 Win=20480 Len=0"
"2024-06-24 16:30:08","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","2974","","","443  >  60651 [PSH, ACK] Seq=25804 Ack=10201 Win=702 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=28724 Win=256 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","2974","","","443  >  60651 [ACK] Seq=28724 Ack=10201 Win=702 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=31644 Win=256 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","2974","","","443  >  60651 [PSH, ACK] Seq=31644 Ack=10201 Win=702 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=34564 Win=256 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TCP","2974","","","443  >  60651 [ACK] Seq=34564 Ack=10201 Win=702 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=37484 Win=256 Len=0"
"2024-06-24 16:30:08","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","5894","","","Application Data"
"2024-06-24 16:30:08","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=43324 Win=256 Len=0"
"2024-06-24 16:30:08","192.168.1.43","239.255.255.250","1900","1900","SSDP","537","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:08","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","566","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","50962","1900","SSDP","217","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","101","","","Application Data"
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TCP","1514","","","60661  >  443 [ACK] Seq=48 Ack=1 Win=1022 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","1416","","","Application Data"
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","85","","","Application Data"
"2024-06-24 16:30:09","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","1900","1900","SSDP","549","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","578","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.41","239.255.255.250","52455","1900","SSDP","217","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TCP","1514","","","[TCP Retransmission] 60661  >  443 [PSH, ACK] Seq=1441 Ack=1 Win=1022 Len=1460"
"2024-06-24 16:30:09","192.168.1.41","239.255.255.250","52456","1900","SSDP","217","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","1900","1900","SSDP","492","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","521","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60678","TLSv1.3","1514","","","Server Hello, Change Cipher Spec"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60678","TCP","1394","","","443  >  60678 [PSH, ACK] Seq=1461 Ack=1753 Win=20480 Len=1340 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60678","443","TCP","54","","","60678  >  443 [ACK] Seq=1753 Ack=2801 Win=65536 Len=0"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60678","TCP","1514","","","443  >  60678 [ACK] Seq=2801 Ack=1753 Win=20480 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60678","TLSv1.3","1283","","","Application Data"
"2024-06-24 16:30:09","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","1514","","","443  >  60651 [ACK] Seq=43324 Ack=10201 Win=702 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60678","443","TCP","54","","","60678  >  443 [ACK] Seq=1753 Ack=5490 Win=65536 Len=0"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","1514","","","443  >  60651 [ACK] Seq=44784 Ack=10201 Win=702 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=46244 Win=256 Len=0"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","1514","","","443  >  60651 [ACK] Seq=46244 Ack=10201 Win=702 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","1001","","","Application Data"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=1 Ack=48 Win=208 Len=0"
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TCP","54","","","60651  >  443 [ACK] Seq=10201 Ack=48651 Win=256 Len=0"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=1 Ack=1508 Win=231 Len=0"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=1 Ack=2870 Win=254 Len=0"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=1 Ack=2901 Win=254 Len=0"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TLSv1.2","135","","","Application Data"
"2024-06-24 16:30:09","20.42.73.26","192.168.1.41","443","60661","TCP","66","","","[TCP Dup ACK 276#1] 443  >  60661 [ACK] Seq=82 Ack=2901 Win=254 Len=0 SLE=1441 SRE=2901"
"2024-06-24 16:30:09","192.168.1.41","20.42.73.26","60661","443","TCP","54","","","60661  >  443 [ACK] Seq=2901 Ack=82 Win=1021 Len=0"
"2024-06-24 16:30:09","142.250.218.138","192.168.1.41","443","53035","UDP","68","","","443  >  53035 Len=26"
"2024-06-24 16:30:09","192.168.1.43","239.255.255.250","1900","1900","SSDP","547","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","576","","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TCP","1514","","","60651  >  443 [ACK] Seq=10201 Ack=48651 Win=256 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","228","","","Application Data"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=48651 Ack=11661 Win=724 Len=0"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=48651 Ack=11835 Win=747 Len=0"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60624","443","TCP","54","","","60624  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60679","443","TCP","66","","","60679  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-24 16:30:09","52.96.109.162","192.168.1.41","443","60624","TCP","54","","","443  >  60624 [FIN, ACK] Seq=1 Ack=2 Win=176 Len=0"
"2024-06-24 16:30:09","52.96.109.162","192.168.1.41","443","60679","TCP","66","","","443  >  60679 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60624","443","TCP","54","","","60624  >  443 [ACK] Seq=2 Ack=2 Win=1024 Len=0"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60679","443","TCP","54","","","60679  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"2024-06-24 16:30:09","192.168.1.41","40.126.24.24","60680","443","TCP","66","","","60680  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60679","443","TLSv1.3","799","","","Client Hello (SNI=substrate.office.com)"
"2024-06-24 16:30:09","40.126.24.24","192.168.1.41","443","60680","TCP","66","","","443  >  60680 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-24 16:30:09","192.168.1.41","40.126.24.24","60680","443","TCP","54","","","60680  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"2024-06-24 16:30:09","52.96.109.162","192.168.1.41","443","60679","TCP","54","","","443  >  60679 [ACK] Seq=1 Ack=746 Win=16128 Len=0"
"2024-06-24 16:30:09","192.168.1.41","40.126.24.24","60680","443","TLSv1.3","442","","","Client Hello (SNI=graph.microsoft.com)"
"2024-06-24 16:30:09","40.126.24.24","192.168.1.41","443","60680","TCP","54","","","443  >  60680 [ACK] Seq=1 Ack=389 Win=15744 Len=0"
"2024-06-24 16:30:09","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:09","142.250.218.138","192.168.1.41","443","53035","UDP","68","","","443  >  53035 Len=26"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TLSv1.2","444","","","Application Data"
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TCP","1514","","","60651  >  443 [ACK] Seq=11835 Ack=49041 Win=255 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:09","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","228","","","Application Data"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=49041 Ack=13295 Win=770 Len=0"
"2024-06-24 16:30:09","20.69.137.228","192.168.1.41","443","60651","TCP","54","","","443  >  60651 [ACK] Seq=49041 Ack=13469 Win=793 Len=0"
"2024-06-24 16:30:09","192.168.1.41","13.107.42.16","60670","443","TCP","54","","","60670  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","191.237.206.80","60672","443","TCP","54","","","60672  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","20.201.52.37","60673","443","TCP","54","","","60673  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","20.201.52.37","60674","443","TCP","54","","","60674  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60675","443","TCP","54","","","60675  >  443 [FIN, ACK] Seq=1785 Ack=5489 Win=65536 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60677","443","TCP","54","","","60677  >  443 [FIN, ACK] Seq=1721 Ack=5489 Win=65536 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60678","443","TCP","54","","","60678  >  443 [FIN, ACK] Seq=1753 Ack=5490 Win=65536 Len=0"
"2024-06-24 16:30:09","13.107.42.16","192.168.1.41","443","60670","TCP","54","","","443  >  60670 [FIN, ACK] Seq=1 Ack=2 Win=229 Len=0"
"2024-06-24 16:30:09","191.237.206.80","192.168.1.41","443","60672","TCP","54","","","443  >  60672 [FIN, ACK] Seq=1 Ack=2 Win=206 Len=0"
"2024-06-24 16:30:09","20.201.52.37","192.168.1.41","443","60673","TCP","54","","","443  >  60673 [FIN, ACK] Seq=1 Ack=2 Win=160 Len=0"
"2024-06-24 16:30:09","20.201.52.37","192.168.1.41","443","60674","TCP","54","","","443  >  60674 [FIN, ACK] Seq=1 Ack=2 Win=160 Len=0"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60675","TCP","54","","","443  >  60675 [FIN, ACK] Seq=5489 Ack=1786 Win=20480 Len=0"
"2024-06-24 16:30:09","192.168.1.41","13.107.42.16","60670","443","TCP","54","","","60670  >  443 [ACK] Seq=2 Ack=2 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","191.237.206.80","60672","443","TCP","54","","","60672  >  443 [ACK] Seq=2 Ack=2 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","20.201.52.37","60673","443","TCP","54","","","60673  >  443 [ACK] Seq=2 Ack=2 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","20.201.52.37","60674","443","TCP","54","","","60674  >  443 [ACK] Seq=2 Ack=2 Win=256 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60675","443","TCP","54","","","60675  >  443 [ACK] Seq=1786 Ack=5490 Win=65536 Len=0"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60677","TCP","54","","","443  >  60677 [FIN, ACK] Seq=5489 Ack=1722 Win=20480 Len=0"
"2024-06-24 16:30:09","8.8.8.8","192.168.1.41","443","60678","TCP","54","","","443  >  60678 [FIN, ACK] Seq=5490 Ack=1754 Win=20480 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60677","443","TCP","54","","","60677  >  443 [ACK] Seq=1722 Ack=5490 Win=65536 Len=0"
"2024-06-24 16:30:09","192.168.1.41","8.8.8.8","60678","443","TCP","54","","","60678  >  443 [ACK] Seq=1754 Ack=5491 Win=65536 Len=0"
"2024-06-24 16:30:09","40.126.24.24","192.168.1.41","443","60680","TLSv1.3","153","","","Hello Retry Request, Change Cipher Spec"
"2024-06-24 16:30:09","192.168.1.41","40.126.24.24","60680","443","TCP","54","","","60680  >  443 [ACK] Seq=389 Ack=100 Win=261888 Len=0"
"2024-06-24 16:30:09","52.96.109.162","192.168.1.41","443","60679","TLSv1.3","153","","","Hello Retry Request, Change Cipher Spec"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60679","443","TCP","54","","","60679  >  443 [ACK] Seq=746 Ack=100 Win=261888 Len=0"
"2024-06-24 16:30:09","192.168.1.41","52.96.109.162","60679","443","TLSv1.3","870","","","Change Cipher Spec, Client Hello (SNI=substrate.office.com)"
"2024-06-24 16:30:09","192.168.1.41","40.126.24.24","60680","443","TLSv1.3","513","","","Change Cipher Spec, Client Hello (SNI=graph.microsoft.com)"
"2024-06-24 16:30:09","52.96.109.162","192.168.1.41","443","60679","TCP","54","","","443  >  60679 [ACK] Seq=100 Ack=1562 Win=17792 Len=0"
"2024-06-24 16:30:09","40.126.24.24","192.168.1.41","443","60680","TCP","54","","","443  >  60680 [ACK] Seq=100 Ack=848 Win=16768 Len=0"
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:09","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.252"
"2024-06-24 16:30:09","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.252"
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:09","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:09","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Join group 224.0.0.252 for any sources"
