"No.","Time","Source","Src port","Destination","Dst port","Protocol","Length","Host Name","Info"
"884","21.097573","192.168.1.41","49665","142.251.132.99","443","QUIC","77","","Protected Payload (KP0), DCID=ed767e87dc9e055d"
"885","21.097662","192.168.1.41","49665","142.251.132.99","443","QUIC","77","","Protected Payload (KP0), DCID=ed767e87dc9e055d"
"886","21.132531","192.168.1.41","49665","142.251.132.99","443","QUIC","74","","Protected Payload (KP0), DCID=ed767e87dc9e055d"
"887","21.500600","192.168.1.41","49665","142.251.132.99","443","QUIC","145","","Protected Payload (KP0), DCID=ed767e87dc9e055d"
"888","21.501095","142.251.132.99","443","192.168.1.41","49665","QUIC","163","","Protected Payload (KP0)"
"889","21.501095","142.251.132.99","443","192.168.1.41","49665","QUIC","67","","Protected Payload (KP0)"
"890","21.501095","142.251.132.99","443","192.168.1.41","49665","QUIC","67","","Protected Payload (KP0)"
"891","21.501095","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"892","21.501095","142.251.132.99","443","192.168.1.41","49665","QUIC","68","","Protected Payload (KP0)"
"893","21.501639","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"894","21.501639","142.251.132.99","443","192.168.1.41","49665","QUIC","163","","Protected Payload (KP0)"
"895","21.501800","192.168.1.41","49665","142.251.132.99","443","QUIC","75","","Protected Payload (KP0), DCID=ed767e87dc9e055d"
"896","21.708774","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"897","21.712979","142.251.132.99","443","192.168.1.41","49665","QUIC","69","","Protected Payload (KP0)"
"898","22.527483","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"899","22.531777","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"900","22.531777","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"901","22.531949","192.168.1.43","59799","239.255.255.250","1900","SSDP","179","","M-SEARCH * HTTP/1.1 "
"902","22.531949","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"903","23.445397","142.250.218.138","443","192.168.1.41","53035","UDP","68","","443  >  53035 Len=26"
"904","23.445397","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"905","23.646631","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"906","23.647897","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"907","24.341176","192.168.1.41","60642","20.189.173.3","443","TCP","54","","60642  >  443 [FIN, ACK] Seq=1 Ack=2 Win=1021 Len=0"
"908","24.341858","192.168.1.41","60684","20.189.173.3","443","TCP","66","","60684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"909","24.345624","142.250.218.138","443","192.168.1.41","53035","UDP","68","","443  >  53035 Len=26"
"910","24.555109","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"911","24.909103","192.168.1.41","54429","142.250.78.174","443","QUIC","1292","","Initial, DCID=29cb825e302c6c98, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING"
"912","24.909409","192.168.1.41","54429","142.250.78.174","443","QUIC","123","","0-RTT, DCID=29cb825e302c6c98"
"913","24.913320","20.189.173.3","443","192.168.1.41","60642","TCP","54","","443  >  60642 [ACK] Seq=2 Ack=2 Win=259 Len=0"
"914","24.913320","20.189.173.3","443","192.168.1.41","60684","TCP","66","","443  >  60684 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"915","24.913320","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"916","24.913477","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"917","24.913918","142.250.218.138","443","192.168.1.41","53035","UDP","68","","443  >  53035 Len=26"
"918","24.913918","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"919","24.915855","192.168.1.41","60684","20.189.173.3","443","TLSv1.3","435","","Client Hello (SNI=self.events.data.microsoft.com)"
"920","24.918882","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=1 Ack=382 Win=15744 Len=0"
"921","25.118732","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"922","25.455512","142.250.78.174","443","192.168.1.41","54429","QUIC","1292","","Initial, SCID=e9cb825e302c6c98, PKN: 1, ACK, PADDING"
"923","25.455512","20.189.173.3","443","192.168.1.41","60684","TLSv1.3","153","","Hello Retry Request, Change Cipher Spec"
"924","25.455512","142.250.218.138","443","192.168.1.41","53035","UDP","68","","443  >  53035 Len=26"
"925","25.455512","142.250.78.174","443","192.168.1.41","54429","QUIC","1292","","Handshake, SCID=e9cb825e302c6c98"
"926","25.455512","142.250.78.174","443","192.168.1.41","54429","QUIC","846","","Protected Payload (KP0)"
"927","25.455512","142.250.78.174","443","192.168.1.41","54429","QUIC","212","","Protected Payload (KP0)"
"928","25.455512","142.250.78.174","443","192.168.1.41","54429","QUIC","66","","Protected Payload (KP0)"
"929","25.455715","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=382 Ack=100 Win=261888 Len=0"
"930","25.456796","192.168.1.41","54429","142.250.78.174","443","QUIC","121","","Handshake, DCID=e9cb825e302c6c98"
"931","25.456974","192.168.1.41","54429","142.250.78.174","443","QUIC","73","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"932","25.457444","192.168.1.41","54429","142.250.78.174","443","QUIC","1288","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"933","25.457528","192.168.1.41","54429","142.250.78.174","443","QUIC","1292","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"934","25.457578","192.168.1.41","54429","142.250.78.174","443","QUIC","1292","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"935","25.457625","192.168.1.41","54429","142.250.78.174","443","QUIC","594","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"936","25.461147","192.168.1.41","60684","20.189.173.3","443","TLSv1.3","506","","Change Cipher Spec, Client Hello (SNI=self.events.data.microsoft.com)"
"937","25.659275","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"938","25.698376","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=100 Ack=834 Win=16768 Len=0"
"939","25.698376","142.250.78.174","443","192.168.1.41","54429","QUIC","163","","Protected Payload (KP0)"
"940","25.698376","142.250.78.174","443","192.168.1.41","54429","QUIC","71","","Protected Payload (KP0)"
"941","25.698376","142.250.78.174","443","192.168.1.41","54429","QUIC","67","","Protected Payload (KP0)"
"942","25.698376","142.250.78.174","443","192.168.1.41","54429","QUIC","67","","Protected Payload (KP0)"
"943","25.698376","142.250.78.174","443","192.168.1.41","54429","QUIC","68","","Protected Payload (KP0)"
"944","25.699159","192.168.1.41","54429","142.250.78.174","443","QUIC","74","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"945","25.900651","192.168.1.41","54429","142.250.78.174","443","QUIC","71","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"946","25.905027","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"947","25.905027","20.189.173.3","443","192.168.1.41","60684","TLSv1.3","1514","","Server Hello"
"948","25.905027","20.189.173.3","443","192.168.1.41","60684","TCP","1490","","443  >  60684 [PSH, ACK] Seq=1560 Ack=834 Win=16768 Len=1436 [TCP segment of a reassembled PDU]"
"949","25.905027","20.189.173.3","443","192.168.1.41","60684","TCP","2974","","443  >  60684 [ACK] Seq=2996 Ack=834 Win=16768 Len=2920 [TCP segment of a reassembled PDU]"
"950","25.905027","142.250.78.174","443","192.168.1.41","54429","QUIC","855","","Protected Payload (KP0)"
"951","25.905027","20.189.173.3","443","192.168.1.41","60684","TLSv1.3","560","","Application Data"
"952","25.905027","142.250.78.174","443","192.168.1.41","54429","QUIC","76","","Protected Payload (KP0)"
"953","25.905027","142.250.78.174","443","192.168.1.41","54429","QUIC","256","","Protected Payload (KP0)"
"954","25.905247","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=834 Ack=5916 Win=262144 Len=0"
"955","25.905401","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=834 Ack=6422 Win=261632 Len=0"
"956","25.905531","142.250.218.138","443","192.168.1.41","53035","UDP","69","","443  >  53035 Len=27"
"957","25.906024","192.168.1.41","54429","142.250.78.174","443","QUIC","77","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"958","25.906196","192.168.1.41","54429","142.250.78.174","443","QUIC","73","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"959","25.908639","192.168.1.41","60684","20.189.173.3","443","TLSv1.3","128","","Application Data"
"960","25.909048","192.168.1.41","60684","20.189.173.3","443","TLSv1.3","905","","Application Data"
"961","25.909147","192.168.1.41","60684","20.189.173.3","443","TCP","1514","","60684  >  443 [ACK] Seq=1759 Ack=6422 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"962","25.909147","192.168.1.41","60684","20.189.173.3","443","TCP","1514","","60684  >  443 [ACK] Seq=3219 Ack=6422 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"963","25.909147","192.168.1.41","60684","20.189.173.3","443","TLSv1.3","1484","","Application Data"
"964","26.108242","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=6422 Ack=908 Win=16768 Len=0"
"965","26.108242","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=6422 Ack=1759 Win=18560 Len=0"
"966","26.108396","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=6422 Ack=3219 Win=21376 Len=0"
"967","26.108396","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=6422 Ack=4679 Win=24320 Len=0"
"968","26.108396","20.189.173.3","443","192.168.1.41","60684","TCP","54","","443  >  60684 [ACK] Seq=6422 Ack=6109 Win=27264 Len=0"
"969","26.108396","142.250.78.174","443","192.168.1.41","54429","QUIC","65","","Protected Payload (KP0)"
"970","26.314499","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"971","26.315564","20.189.173.3","443","192.168.1.41","60684","TLSv1.3","157","","Application Data"
"972","26.315663","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=6109 Ack=6525 Win=261376 Len=0"
"973","27.240941","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"974","27.242461","142.250.218.138","443","192.168.1.41","53035","UDP","69","","443  >  53035 Len=27"
"975","27.242461","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"976","27.242800","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"977","27.464985","142.250.218.138","443","192.168.1.41","53035","UDP","70","","443  >  53035 Len=28"
"978","28.267368","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"979","28.272213","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"980","29.119360","142.250.218.138","443","192.168.1.41","53035","UDP","70","","443  >  53035 Len=28"
"981","29.119360","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"982","29.119539","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"983","29.119539","20.42.73.30","443","192.168.1.41","60643","TCP","54","","443  >  60643 [FIN, ACK] Seq=1 Ack=1 Win=274 Len=0"
"984","29.119627","192.168.1.41","60643","20.42.73.30","443","TCP","54","","60643  >  443 [ACK] Seq=1 Ack=2 Win=254 Len=0"
"985","29.120090","192.168.1.41","60643","20.42.73.30","443","TCP","54","","60643  >  443 [FIN, ACK] Seq=1 Ack=2 Win=254 Len=0"
"986","29.132826","20.42.73.30","443","192.168.1.41","60643","TCP","54","","443  >  60643 [ACK] Seq=2 Ack=2 Win=274 Len=0"
"987","29.693925","192.168.1.40","","224.0.0.22","","IGMPv3","54","","Membership Report / Join group 224.0.0.251 for any sources"
"988","30.716531","192.168.1.40","5353","224.0.0.251","5353","MDNS","152","","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"989","30.716531","192.168.1.40","5353","224.0.0.251","5353","MDNS","152","","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"990","30.716531","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"991","30.716531","20.189.173.3","443","192.168.1.41","60684","TLSv1.3","500","","Application Data"
"992","30.717029","192.168.1.41","60684","20.189.173.3","443","TCP","54","","60684  >  443 [ACK] Seq=6109 Ack=6971 Win=260864 Len=0"
"993","30.717370","192.168.1.40","","224.0.0.22","","IGMPv3","54","","Membership Report / Join group 224.0.0.251 for any sources"
"994","30.717370","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"995","30.722190","192.168.1.40","5353","224.0.0.251","5353","MDNS","152","","Standard query 0x0002 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"996","30.729597","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"997","31.480870","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"998","31.480870","142.250.218.138","443","192.168.1.41","53035","UDP","70","","443  >  53035 Len=28"
"999","31.481221","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1000","31.481221","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1001","32.049014","192.168.1.40","5353","224.0.0.251","5353","MDNS","152","","Standard query 0x0003 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"1002","32.049014","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1003","32.049446","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1004","33.482315","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1005","33.482315","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1006","34.691053","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1007","34.696022","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1008","35.494483","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1009","35.494483","142.250.218.138","443","192.168.1.41","53035","UDP","70","","443  >  53035 Len=28"
"1010","35.494724","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1011","36.144509","192.168.1.43","59799","239.255.255.250","1900","SSDP","177","","M-SEARCH * HTTP/1.1 "
"1012","36.144509","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1013","37.328019","192.168.1.41","54547","172.217.28.110","443","QUIC","1292","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1014","37.332621","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1015","37.332621","192.168.1.42","5353","224.0.0.251","5353","MDNS","103","","Standard query 0x0004 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"1016","37.332891","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1017","38.399287","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1018","38.399287","172.217.28.110","443","192.168.1.41","54547","QUIC","66","","Protected Payload (KP0)"
"1019","38.399287","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1020","38.400285","192.168.1.41","54547","172.217.28.110","443","QUIC","903","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1021","39.468098","192.168.1.41","54547","172.217.28.110","443","QUIC","892","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1022","39.472479","172.217.28.110","443","192.168.1.41","54547","QUIC","70","","Protected Payload (KP0)"
"1023","39.472479","172.217.28.110","443","192.168.1.41","54547","QUIC","432","","Protected Payload (KP0)"
"1024","39.472479","172.217.28.110","443","192.168.1.41","54547","QUIC","187","","Protected Payload (KP0)"
"1025","39.472479","192.168.1.43","59799","239.255.255.250","1900","SSDP","177","","M-SEARCH * HTTP/1.1 "
"1026","39.472822","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1027","39.472822","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1028","39.473162","192.168.1.41","54547","172.217.28.110","443","QUIC","77","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1029","39.500963","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1030","39.523672","192.168.1.43","53664","192.168.1.255","1947","UDP","82","","53664  >  1947 Len=40"
"1031","39.527902","172.217.28.110","443","192.168.1.41","54547","QUIC","64","","Protected Payload (KP0)"
"1032","39.528451","192.168.1.41","54547","172.217.28.110","443","QUIC","75","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1033","39.548922","172.217.28.110","443","192.168.1.41","54547","QUIC","67","","Protected Payload (KP0)"
"1034","39.548922","172.217.28.110","443","192.168.1.41","54547","QUIC","67","","Protected Payload (KP0)"
"1035","39.653406","ChongqingFug_df:b9:7d","","Broadcast","","ARP","42","","Who has 169.254.169.254? Tell 192.168.1.41"
"1036","40.380379","ChongqingFug_df:b9:7d","","Broadcast","","ARP","42","","Who has 169.254.169.254? Tell 192.168.1.41"
"1037","40.384922","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1038","40.384922","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1039","41.293860","192.168.1.41","60613","52.112.127.143","443","TLSv1.2","110","","Application Data"
"1040","41.299785","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1041","41.299785","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1042","41.380634","ChongqingFug_df:b9:7d","","Broadcast","","ARP","42","","Who has 169.254.169.254? Tell 192.168.1.41"
"1043","41.513334","192.168.1.41","60613","52.112.127.143","443","TCP","110","","[TCP Retransmission] 60613  >  443 [PSH, ACK] Seq=57 Ack=46 Win=255 Len=56"
"1044","41.818548","192.168.1.41","60613","52.112.127.143","443","TCP","110","","[TCP Retransmission] 60613  >  443 [PSH, ACK] Seq=57 Ack=46 Win=255 Len=56"
"1045","41.900904","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1046","41.910644","142.250.218.138","443","192.168.1.41","53035","UDP","120","","443  >  53035 Len=78"
"1047","41.938323","192.168.1.41","53035","142.250.218.138","443","UDP","75","","53035  >  443 Len=33"
"1048","41.946217","52.112.127.143","443","192.168.1.41","60613","TCP","54","","443  >  60613 [ACK] Seq=46 Ack=113 Win=320 Len=0"
"1049","41.946217","142.250.218.138","443","192.168.1.41","53035","UDP","120","","443  >  53035 Len=78"
"1050","41.946217","52.112.127.143","443","192.168.1.41","60613","TLSv1.2","99","","Application Data"
"1051","41.946801","192.168.1.41","53035","142.250.218.138","443","UDP","76","","53035  >  443 Len=34"
"1052","41.989139","192.168.1.41","60613","52.112.127.143","443","TCP","54","","60613  >  443 [ACK] Seq=113 Ack=91 Win=255 Len=0"
"1053","41.990227","52.112.127.143","443","192.168.1.41","60613","TCP","66","","[TCP Dup ACK 1048#1] 443  >  60613 [ACK] Seq=91 Ack=113 Win=320 Len=0 SLE=57 SRE=113"
"1054","42.008741","52.112.127.143","443","192.168.1.41","60613","TCP","66","","[TCP Dup ACK 1048#2] 443  >  60613 [ACK] Seq=91 Ack=113 Win=320 Len=0 SLE=57 SRE=113"
"1055","42.164317","192.168.1.41","54547","172.217.28.110","443","QUIC","815","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1056","42.168905","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1057","42.190809","142.250.218.138","443","192.168.1.41","53035","UDP","71","","443  >  53035 Len=29"
"1058","42.399428","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1059","43.209145","172.217.28.110","443","192.168.1.41","54547","QUIC","72","","Protected Payload (KP0)"
"1060","43.209145","172.217.28.110","443","192.168.1.41","54547","QUIC","431","","Protected Payload (KP0)"
"1061","43.209145","172.217.28.110","443","192.168.1.41","54547","QUIC","70","","Protected Payload (KP0)"
"1062","43.209145","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1063","43.209145","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1064","43.210138","192.168.1.41","54547","172.217.28.110","443","QUIC","77","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1065","43.238126","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1066","43.414378","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1067","43.415631","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1068","43.415631","172.217.28.110","443","192.168.1.41","54547","QUIC","66","","Protected Payload (KP0)"
"1069","44.133046","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1070","44.343509","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1071","45.095480","192.168.1.41","60594","52.112.92.137","443","TLSv1.2","112","","Application Data"
"1072","45.099635","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1073","45.099635","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1074","45.099862","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1075","45.101484","52.112.92.137","443","192.168.1.41","60594","TCP","54","","443  >  60594 [ACK] Seq=1 Ack=59 Win=177 Len=0"
"1076","45.303587","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1077","45.307945","52.112.92.137","443","192.168.1.41","60594","TLSv1.2","101","","Application Data"
"1078","45.350797","192.168.1.41","60594","52.112.92.137","443","TCP","54","","60594  >  443 [ACK] Seq=59 Ack=48 Win=252 Len=0"
"1079","45.564319","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1080","45.564319","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1081","45.767684","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1082","46.584360","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1083","46.584360","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1084","46.796497","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1085","46.800906","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1086","47.535728","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1087","47.535728","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1088","47.947381","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1089","48.939152","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1090","48.939152","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1091","48.939289","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1092","49.130945","192.168.1.41","55745","143.255.251.141","443","QUIC","1292","","Initial, DCID=0ed2bd83934b40a3, PKN: 1, CRYPTO, PADDING, PING, PING, PING, PADDING, CRYPTO, CRYPTO"
"1093","49.131407","192.168.1.41","55745","143.255.251.141","443","QUIC","121","","0-RTT, DCID=0ed2bd83934b40a3"
"1094","49.136624","fe80::50d6:a2ff:fe01:18fd","","ff02::2","","ICMPv6","70","","Router Solicitation from 52:d6:a2:01:18:fd"
"1095","49.137426","192.168.1.41","54547","172.217.28.110","443","QUIC","383","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1096","49.181208","192.168.1.41","54547","172.217.28.110","443","QUIC","1195","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1097","49.210162","192.168.1.41","54547","172.217.28.110","443","QUIC","72","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1098","49.210438","192.168.1.41","54547","172.217.28.110","443","QUIC","78","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1099","49.240788","192.168.1.41","55745","143.255.251.141","443","QUIC","1292","","Initial, DCID=0ed2bd83934b40a3, PKN: 4, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"1100","49.245998","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Handshake, SCID=eed2bd83934b40a3"
"1101","49.245998","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Handshake, SCID=eed2bd83934b40a3"
"1102","49.246794","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Handshake, SCID=eed2bd83934b40a3"
